step,atom_id,type,x,y,z,vx,vy,vz,fx,fy,fz,mass
220,6,H,13.868432,10.679411,9.958570,2833.889086,2763.114394,-1129.945030,0.000000,0.000000,-0.000000,1.000000
220,7,H,12.139071,10.642504,10.016186,-2747.340341,1729.937552,216.578044,-0.000000,0.000000,0.000000,1.000000
220,8,O,14.837325,10.010752,10.016900,-16.379760,386.098447,197.677382,-0.000000,-0.000000,0.000000,16.000000
220,9,C,16.005235,9.994807,10.020151,54.808444,-257.138306,342.376656,0.000000,-0.000000,0.000000,12.000000
220,10,O,17.172985,9.998046,9.963922,552.519356,-94.819601,-600.118198,0.000000,0.000000,-0.000000,16.000000
220,11,N,10.005271,12.972666,10.026162,-61.201829,-429.372345,442.443226,0.000000,0.000000,0.000000,14.000000
220,12,H,11.053654,13.036518,9.617174,2404.069553,749.813200,-413.079951,-0.000000,-0.000000,-0.000000,1.000000
220,13,H,9.534792,13.734979,9.615748,-404.181858,-1062.175532,-650.252921,-0.000000,0.000000,-0.000000,1.000000
220,14,H,9.670686,12.291815,9.607333,3103.918883,1750.853409,-804.619768,-0.000000,-0.000000,-0.000000,1.000000
220,15,H,11.388150,13.075094,10.000369,1549.207991,1648.999612,695.843023,0.000000,0.000000,0.000000,1.000000
220,16,C,12.397401,12.982799,10.009032,-56.597315,-241.866855,423.941625,0.000000,-0.000000,0.000000,12.000000
220,17,C,13.597888,13.023570,10.021262,155.099225,327.921369,350.390026,0.000000,0.000000,0.000000,12.000000
220,18,H,14.671344,12.921670,9.951705,-352.241202,-1958.546279,-1107.319728,-0.000000,-0.000000,-0.000000,1.000000
220,19,H,15.393192,12.988770,10.114529,1518.710451,-272.160705,2841.036308,0.000000,0.000000,0.000000,1.000000
220,20,Cl,16.605289,12.993354,9.995378,-511.869847,-94.133004,-161.546085,0.000000,0.000000,-0.000000,35.500000
225,0,C,9.983757,10.004787,10.001013,-547.529927,-33.129890,114.076127,0.000000,0.000000,-0.000000,12.000000
225,1,H,10.728879,10.655704,10.630908,2758.125474,934.764794,305.638392,0.000000,0.000000,0.000000,1.000000
225,2,H,10.681022,9.398376,9.256987,1508.256100,468.600838,-2806.123652,0.000000,-0.000000,-0.000000,1.000000
225,3,H,9.429319,10.795550,9.233712,798.292024,4200.988127,-3442.414318,-0.000000,0.000000,-0.000000,1.000000
225,4,H,9.437327,9.321072,10.633092,1098.089801,-1313.846678,652.179953,-0.000000,-0.000000,0.000000,1.000000
225,5,O,13.007958,9.993040,9.986179,107.689269,-93.922107,-241.649897,0.000000,-0.000000,-0.000000,16.000000
225,6,H,13.871274,10.682190,9.957438,2847.620313,2790.855551,-1134.336496,0.000000,0.000000,-0.000000,1.000000
225,7,H,12.136311,10.644247,10.016404,-2770.745732,1749.578016,218.915264,-0.000000,0.000000,0.000000,1.000000
225,8,O,14.837308,10.011138,10.017097,-18.982086,385.196924,197.421009,-0.000000,-0.000000,0.000000,16.000000
225,9,C,16.005290,9.994549,10.020495,56.510014,-257.707629,344.927747,0.000000,-0.000000,0.000000,12.000000
225,10,O,17.173539,9.997951,9.963322,554.093624,-94.752117,-600.321214,0.000000,0.000000,-0.000000,16.000000
225,11,N,10.005211,12.972238,10.026605,-59.047119,-428.414038,444.017183,0.000000,0.000000,0.000000,14.000000
225,12,H,11.056048,13.037268,9.616748,2387.243544,750.082492,-434.172053,-0.000000,-0.000000,-0.000000,1.000000
225,13,H,9.534378,13.733931,9.615089,-420.821174,-1037.298436,-663.213876,-0.000000,0.000000,-0.000000,1.000000
225,14,H,9.673782,12.293551,9.606520,3091.154059,1725.459016,-816.600564,-0.000000,-0.000000,-0.000000,1.000000
225,15,H,11.389709,13.076744,10.001079,1568.589314,1652.141409,717.755575,0.000000,0.000000,0.000000,1.000000
225,16,C,12.397346,12.982557,10.009456,-54.067247,-243.266512,424.982195,0.000000,-0.000000,0.000000,12.000000
225,17,C,13.598044,13.023898,10.021613,157.733251,328.327661,351.038643,0.000000,0.000000,0.000000,12.000000
225,18,H,14.670975,12.919710,9.950594,-378.636802,-1959.186760,-1113.013437,-0.000000,-0.000000,-0.000000,1.000000
225,19,H,15.394730,12.988500,10.117374,1549.498430,-268.096319,2849.598849,0.000000,0.000000,0.000000,1.000000
225,20,Cl,16.604778,12.993260,9.995216,-510.682013,-94.958440,-161.034376,0.000000,0.000000,-0.000000,35.500000
230,0,C,9.983209,10.004755,10.001127,-547.373294,-32.409864,112.617209,0.000000,0.000000,-0.000000,12.000000
230,1,H,10.731647,10.656649,10.631223,2773.511443,952.032712,318.716170,0.000000,0.000000,0.000000,1.000000
230,2,H,10.682540,9.398836,9.254170,1526.140725,454.542882,-2823.585162,0.000000,-0.000000,-0.000000,1.000000
230,3,H,9.430108,10.799763,9.230258,781.572915,4221.202662,-3459.166984,-0.000000,0.000000,-0.000000,1.000000
230,4,H,9.438416,9.319747,10.633757,1082.201746,-1330.796841,674.379034,-0.000000,-0.000000,0.000000,1.000000
230,5,O,13.008066,9.992946,9.985937,107.894036,-95.011986,-241.403403,0.000000,-0.000000,-0.000000,16.000000
230,6,H,13.874130,10.684999,9.956305,2859.830252,2821.645341,-1133.635605,0.000000,0.000000,-0.000000,1.000000
230,7,H,12.133527,10.646007,10.016623,-2791.559413,1765.830011,219.736949,-0.000000,0.000000,0.000000,1.000000
230,8,O,14.837287,10.011523,10.017295,-21.467961,383.981921,198.810260,-0.000000,-0.000000,0.000000,16.000000
230,9,C,16.005347,9.994291,10.020841,55.973017,-258.867127,346.956071,0.000000,-0.000000,0.000000,12.000000
230,10,O,17.174094,9.997856,9.962722,556.299256,-95.359867,-600.214340,0.000000,0.000000,-0.000000,16.000000
230,11,N,10.005152,12.971810,10.027050,-58.603673,-427.533752,445.759835,0.000000,0.000000,0.000000,14.000000
230,12,H,11.058423,13.038018,9.616301,2370.241148,748.870110,-451.805697,-0.000000,-0.000000,-0.000000,1.000000
230,13,H,9.533949,13.732907,9.614418,-433.607218,-1014.679804,-677.457834,-0.000000,0.000000,-0.000000,1.000000
230,14,H,9.676868,12.295262,9.605693,3084.431222,1701.680087,-833.860686,-0.000000,-0.000000,-0.000000,1.000000
230,15,H,11.391291,13.078396,10.001811,1590.579634,1653.056726,739.907339,0.000000,0.000000,0.000000,1.000000
230,16,C,12.397293,12.982313,10.009881,-52.561758,-243.477670,424.366553,0.000000,-0.000000,0.000000,12.000000
230,17,C,13.598204,13.024226,10.021964,160.688188,328.403625,350.971036,0.000000,0.000000,0.000000,12.000000
230,18,H,14.670579,12.917748,9.949475,-408.813337,-1964.577739,-1123.177664,-0.000000,-0.000000,-0.000000,1.000000
230,19,H,15.396297,12.988234,10.120228,1580.523215,-265.504902,2856.034654,0.000000,0.000000,0.000000,1.000000
230,20,Cl,16.604268,12.993164,9.995055,-509.475762,-95.437226,-161.348772,0.000000,0.000000,-0.000000,35.500000
235,0,C,9.982662,10.004724,10.001238,-546.778502,-30.975697,110.320626,0.000000,0.000000,-0.000000,12.000000
235,1,H,10.734432,10.657610,10.631551,2790.566829,966.070603,332.405564,0.000000,0.000000,0.000000,1.000000
235,2,H,10.684077,9.399283,9.251334,1543.619408,442.204243,-2843.587225,0.000000,-0.000000,-0.000000,1.000000
235,3,H,9.430879,10.803997,9.226788,764.317752,4242.319925,-3476.890625,-0.000000,0.000000,-0.000000,1.000000
235,4,H,9.439488,9.318404,10.634441,1066.117824,-1351.221923,690.147233,-0.000000,-0.000000,0.000000,1.000000
235,5,O,13.008175,9.992850,9.985696,109.240378,-96.761452,-241.348228,0.000000,-0.000000,-0.000000,16.000000
235,6,H,13.876997,10.687837,9.955171,2870.705171,2848.802760,-1134.291918,0.000000,0.000000,-0.000000,1.000000
235,7,H,12.130719,10.647785,10.016844,-2818.741899,1784.067915,223.536700,-0.000000,0.000000,0.000000,1.000000
235,8,O,14.837265,10.011906,10.017494,-24.045221,383.161506,199.481689,-0.000000,-0.000000,0.000000,16.000000
235,9,C,16.005403,9.994032,10.021189,57.299745,-259.402267,348.044947,0.000000,-0.000000,0.000000,12.000000
235,10,O,17.174651,9.997761,9.962121,557.743646,-95.265967,-601.289698,0.000000,0.000000,-0.000000,16.000000
235,11,N,10.005095,12.971383,10.027497,-56.573439,-425.609183,446.439924,0.000000,0.000000,0.000000,14.000000
235,12,H,11.060783,13.038766,9.615836,2354.147980,746.896401,-474.906948,-0.000000,-0.000000,-0.000000,1.000000
235,13,H,9.533507,13.731906,9.613732,-448.020502,-991.606707,-692.155860,-0.000000,0.000000,-0.000000,1.000000
235,14,H,9.679946,12.296951,9.604852,3073.691301,1679.107677,-844.495570,-0.000000,-0.000000,-0.000000,1.000000
235,15,H,11.392891,13.080051,10.002564,1608.837861,1656.882908,765.472157,0.000000,0.000000,0.000000,1.000000
235,16,C,12.397241,12.982069,10.010306,-50.028304,-244.591328,424.523645,0.000000,-0.000000,0.000000,12.000000
235,17,C,13.598366,13.024554,10.022315,162.670041,328.527455,352.144222,0.000000,0.000000,0.000000,12.000000
235,18,H,14.670154,12.915781,9.948348,-437.097706,-1965.823020,-1129.255190,-0.000000,-0.000000,-0.000000,1.000000
235,19,H,15.397896,12.987970,10.123089,1611.176113,-262.754413,2865.227046,0.000000,0.000000,0.000000,1.000000
235,20,Cl,16.603759,12.993069,9.994894,-508.901755,-95.525291,-161.837572,0.000000,0.000000,-0.000000,35.500000
240,0,C,9.982116,10.004693,10.001348,-545.891799,-29.339505,109.322761,0.000000,0.000000,-0.000000,12.000000
240,1,H,10.737236,10.658586,10.631893,2816.614438,981.617260,347.442648,0.000000,0.000000,0.000000,1.000000
240,2,H,10.685631,9.399716,9.248480,1560.344003,426.204291,-2859.750631,0.000000,-0.000000,-0.000000,1.000000
240,3,H,9.431634,10.808251,9.223300,749.170806,4264.574962,-3495.615860,-0.000000,0.000000,-0.000000,1.000000
240,4,H,9.440543,9.317045,10.635141,1044.834283,-1365.270559,706.429806,-0.000000,-0.000000,0.000000,1.000000
240,5,O,13.008284,9.992752,9.985454,109.212441,-98.782340,-241.895239,0.000000,-0.000000,-0.000000,16.000000
240,6,H,13.879876,10.690702,9.954036,2885.928702,2877.331219,-1134.153915,0.000000,0.000000,-0.000000,1.000000
240,7,H,12.127885,10.649580,10.017069,-2846.681213,1802.367088,227.185584,-0.000000,0.000000,0.000000,1.000000
240,8,O,14.837239,10.012289,10.017694,-26.567883,382.911300,200.010286,-0.000000,-0.000000,0.000000,16.000000
240,9,C,16.005461,9.993771,10.021539,57.830692,-261.151096,350.955868,0.000000,-0.000000,0.000000,12.000000
240,10,O,17.175210,9.997665,9.961519,559.441232,-95.020445,-601.787289,0.000000,0.000000,-0.000000,16.000000
240,11,N,10.005039,12.970958,10.027944,-55.384625,-424.557315,446.500269,0.000000,0.000000,0.000000,14.000000
240,12,H,11.063125,13.039511,9.615346,2334.847132,745.721871,-498.836421,-0.000000,-0.000000,-0.000000,1.000000
240,13,H,9.533051,13.730929,9.613031,-461.359188,-966.631499,-706.599488,-0.000000,0.000000,-0.000000,1.000000
240,14,H,9.683014,12.298615,9.603997,3061.863711,1653.224653,-860.097387,-0.000000,-0.000000,-0.000000,1.000000
240,15,H,11.394514,13.081709,10.003345,1629.092840,1660.658201,790.731129,0.000000,0.000000,0.000000,1.000000
240,16,C,12.397193,12.981824,10.010730,-47.834681,-245.342639,424.408099,0.000000,-0.000000,0.000000,12.000000
240,17,C,13.598530,13.024883,10.022667,166.478052,329.951156,351.901315,0.000000,0.000000,0.000000,12.000000
240,18,H,14.669701,12.913814,9.947215,-462.584837,-1967.771815,-1136.921517,-0.000000,-0.000000,-0.000000,1.000000
240,19,H,15.399523,12.987713,10.125957,1639.832656,-253.641649,2872.141714,0.000000,0.000000,0.000000,1.000000
240,20,Cl,16.603250,12.992973,9.994732,-508.278335,-95.909873,-162.008532,0.000000,0.000000,-0.000000,35.500000
245,0,C,9.981571,10.004665,10.001456,-544.430517,-27.797381,108.407615,0.000000,0.000000,-0.000000,12.000000
245,1,H,10.740064,10.659577,10.632250,2834.746252,995.978144,365.069953,0.000000,0.000000,0.000000,1.000000
245,2,H,10.687203,9.400135,9.245607,1578.555258,413.939962,-2882.147984,0.000000,-0.000000,-0.000000,1.000000
245,3,H,9.432376,10.812528,9.219793,737.308724,4283.737622,-3513.983001,-0.000000,0.000000,-0.000000,1.000000
245,4,H,9.441581,9.315667,10.635858,1031.082157,-1387.234891,724.238261,-0.000000,-0.000000,0.000000,1.000000
245,5,O,13.008393,9.992652,9.985212,109.183866,-101.144935,-241.757304,0.000000,-0.000000,-0.000000,16.000000
245,6,H,13.882767,10.693598,9.952902,2892.551101,2906.626432,-1135.930163,0.000000,0.000000,-0.000000,1.000000
245,7,H,12.125023,10.651395,10.017296,-2873.776595,1823.473847,225.809154,-0.000000,0.000000,0.000000,1.000000
245,8,O,14.837212,10.012672,10.017894,-27.983735,382.566458,200.313947,-0.000000,-0.000000,0.000000,16.000000
245,9,C,16.005519,9.993510,10.021892,59.005564,-262.570886,353.471600,0.000000,-0.000000,0.000000,12.000000
245,10,O,17.175771,9.997570,9.960917,561.641936,-95.285492,-602.067277,0.000000,0.000000,-0.000000,16.000000
245,11,N,10.004984,12.970535,10.028391,-54.380290,-422.800396,448.794697,0.000000,0.000000,0.000000,14.000000
245,12,H,11.065446,13.040256,9.614834,2313.766556,743.976629,-520.553655,-0.000000,-0.000000,-0.000000,1.000000
245,13,H,9.532583,13.729976,9.612317,-473.954954,-945.677545,-717.087134,-0.000000,0.000000,-0.000000,1.000000
245,14,H,9.686070,12.300255,9.603127,3053.335526,1631.598358,-877.763396,-0.000000,-0.000000,-0.000000,1.000000
245,15,H,11.396155,13.083372,10.004150,1649.796898,1665.539946,813.185656,0.000000,0.000000,0.000000,1.000000
245,16,C,12.397147,12.981578,10.011154,-45.437801,-247.137841,424.731011,0.000000,-0.000000,0.000000,12.000000
245,17,C,13.598698,13.025213,10.023019,168.734871,329.550532,351.495343,0.000000,0.000000,0.000000,12.000000
245,18,H,14.669222,12.911843,9.946074,-491.188164,-1973.584077,-1142.352978,-0.000000,-0.000000,-0.000000,1.000000
245,19,H,15.401179,12.987462,10.128836,1666.041116,-246.926378,2883.771013,0.000000,0.000000,0.000000,1.000000
245,20,Cl,16.602743,12.992877,9.994570,-506.687439,-96.151186,-162.138664,0.000000,0.000000,-0.000000,35.500000
250,0,C,9.981027,10.004638,10.001564,-544.016334,-26.064149,107.308446,0.000000,0.000000,-0.000000,12.000000
250,1,H,10.742911,10.660583,10.632625,2854.197717,1013.794908,380.018567,0.000000,0.000000,0.000000,1.000000
250,2,H,10.688792,9.400539,9.242713,1596.215498,397.509433,-2900.843701,0.000000,-0.000000,-0.000000,1.000000
250,3,H,9.433107,10.816821,9.216267,728.687022,4298.153767,-3534.996430,-0.000000,0.000000,-0.000000,1.000000
250,4,H,9.442603,9.314269,10.636592,1017.122737,-1405.571140,742.583533,-0.000000,-0.000000,0.000000,1.000000
250,5,O,13.008503,9.992550,9.984971,110.024256,-102.516225,-241.818603,0.000000,-0.000000,-0.000000,16.000000
250,6,H,13.885665,10.696523,9.951765,2904.164308,2937.454750,-1136.833467,0.000000,0.000000,-0.000000,1.000000
250,7,H,12.122132,10.653228,10.017523,-2903.120505,1840.779214,229.612300,-0.000000,0.000000,0.000000,1.000000
250,8,O,14.837183,10.013054,10.018095,-30.559302,382.632442,200.682707,-0.000000,-0.000000,0.000000,16.000000
250,9,C,16.005579,9.993246,10.022246,59.466325,-262.982383,355.166812,0.000000,-0.000000,0.000000,12.000000
250,10,O,17.176334,9.997475,9.960316,564.558620,-94.889928,-601.850860,0.000000,0.000000,-0.000000,16.000000
250,11,N,10.004930,12.970113,10.028841,-53.643119,-421.989046,450.157674,0.000000,0.000000,0.000000,14.000000
250,12,H,11.067746,13.041001,9.614299,2291.268576,745.234001,-544.109859,-0.000000,-0.000000,-0.000000,1.000000
250,13,H,9.532101,13.729040,9.611590,-489.893901,-929.631821,-732.707991,-0.000000,0.000000,-0.000000,1.000000
250,14,H,9.689117,12.301871,9.602239,3043.299173,1606.224512,-895.597804,-0.000000,-0.000000,-0.000000,1.000000
250,15,H,11.397816,13.085038,10.004978,1668.100462,1665.988135,836.934518,0.000000,0.000000,0.000000,1.000000
250,16,C,12.397103,12.981331,10.011579,-43.523675,-246.979898,424.944796,0.000000,-0.000000,0.000000,12.000000
250,17,C,13.598868,13.025543,10.023370,170.884396,331.039389,351.305765,0.000000,0.000000,0.000000,12.000000
250,18,H,14.668713,12.909868,9.944927,-520.476301,-1976.241637,-1150.093877,-0.000000,-0.000000,-0.000000,1.000000
250,19,H,15.402862,12.987219,10.131724,1692.561656,-240.858814,2892.481256,0.000000,0.000000,0.000000,1.000000
250,20,Cl,16.602236,12.992781,9.994408,-505.756651,-96.214247,-162.110821,0.000000,0.000000,-0.000000,35.500000
